"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CEMUDR2",44.3585050397237,-0.577328762051543,1.0754969943286,-0.536801836821453,0.591404502751857,0.76592945386913
"Turmoil1",23.989923925739,0.420989870601363,0.779659123596448,0.53996658008618,0.589220080215143,0.76592945386913
"PALTTAA1_CE",103.547296843974,-0.231181579028394,0.447511124497282,-0.516594038389761,0.605439578190458,0.777511879360378
"CER12-1-LTR_CE",3.76050557433382,0.839096774632367,1.70885138455231,0.491029695278152,0.623405444895438,0.786678878332379
"CER12-LTR_CE",2.91056354473462,0.942914006661978,1.98719193567392,0.474495688984468,0.635146471440487,0.786678878332379
"CER16-LTR_CE",3.91104505654413,0.607176704711473,1.26681367032743,0.479294405273143,0.631729201718348,0.786678878332379
"HelitronY3_CE",18.7619171974784,-0.455708968816157,0.930153724875195,-0.48992866085367,0.624184381062011,0.786678878332379
"PALTA2_CE",8.16789611144767,-0.598367883596453,1.25129597701484,-0.478198519445377,0.632508916206239,0.786678878332379
"RCS5",21.9505488605729,-0.358947120195741,0.744714171436963,-0.481993137720388,0.629810821113351,0.786678878332379
"polypurine",30.7213041357345,-0.370927623006114,0.77507297382755,-0.478571225589712,0.632243692699511,0.786678878332379
"TIR54TA1_CE",14.2434707597853,-0.404040187978293,0.860535465694082,-0.4695218315638,0.638696683693803,0.787080761723677
"(TTTG)n",2.13733929275571,-0.931018121814198,2.05703211346412,-0.452602618948095,0.650834912589644,0.798008636542077
"CELE14B",342.233882687077,-0.145810975048575,0.32827305702647,-0.44417588323984,0.656915426985811,0.801436820922689
"Chapaev-1_CE",86.6978455246071,0.158844584995297,0.371825408912161,0.427202071692797,0.669232152518089,0.812401219972207
"(TAG)n",26.9865163884985,0.275086840762279,0.653119701706948,0.421189010289126,0.673617068596173,0.813676063056764
"(CAGAGA)n",9.34476801172101,-0.584056137471054,1.46740890596823,-0.398018667527221,0.690616425436299,0.826031410815965
"PAL5A_CE",85.6180320338149,-0.200091501163935,0.502187655711537,-0.398439704537202,0.690306095470145,0.826031410815965
"Tc1A",24.0189431055551,0.289872791171579,0.741246282801958,0.391061375816742,0.695751869444541,0.828114420216917
"(TTA)n",15.419087280691,-0.231376031251499,0.652996167365064,-0.354329845740345,0.723091703106615,0.844183615110115
"CELETC2",30.5738773212389,-0.307116936939924,0.864318879086503,-0.355328275675889,0.722343674844699,0.844183615110115
