RepeatID,rDNAdel.ESC134_L1_rep1__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC134_L1_rep2__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC190_L1_rep1__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC190_L1_rep2__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC190_L1_rep3__fsp_ht2.ce10_sbl_sSR.bam,rDNAdel.ESC190_L1_rep4__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_18hr_rep1__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_18hr_rep2__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_24hr_rep1__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_24hr_rep2__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_auxin.0mM_24hr_rep3__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_eft3p.TIR1_auxin.1mM_24hr_rep1__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_eft3p.TIR1_auxin.1mM_24hr_rep2__fsp_ht2.ce10_sbl_sSR.bam,rpoa.2.degron_eft3p.TIR1_auxin.1mM_24hr_rep3__fsp_ht2.ce10_sbl_sSR.bam,wt.N2_L1_rep1__fsp_ht2.ce10_sbl_sSR.bam,wt.N2_L1_rep2__fsp_ht2.ce10_sbl_sSR.bam,wt.N2_L1_rep3__fsp_ht2.ce10_sbl_sSR.bam,wt.N2_L1_rep4__fsp_ht2.ce10_sbl_sSR.bam
AT_rich_dup89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY1A_CE_dup9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
AT_rich_dup90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Helitron1_CE,298.77,2247.16,3974.22,2376.76,2414.3,7189.93,0,0,0.8,0,1.87,1.38,14.84,8.88,54.35,45.38,12.61,43.67
AT_rich_dup91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LR9A_dup8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CERP16_dup10,0,0,0,5,0,0,1,0,0,0,4,0,0,1,0,0,0,0
LR9A_dup9,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
CERP3_dup5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
CELE2_dup8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0
CELE2_dup9,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0
CELE2_dup10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE2_dup11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTAA3_CE_dup2,0,0,0,0,0,3,0,0,0,0,0,0,0,2.25,0,0,0,0
AT_rich_dup92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5
AT_rich_dup93,0,0,0,0,0,3,0,0,5,0,0,2,2,5,0,0,1,2
Turmoil1,0,0,0,8,0.25,1,2,0,4,0,2,0,5,19,0,0,2,10
Turmoil1_dup1,0,2,0,6,0.25,0,0,0.67,0.33,0,1.5,0.5,8,2,0,2,0,6
PAL3A_CE_dup1,0,0,39,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
HAT3_CE_dup1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.29,0,0,0,0
AT_rich_dup94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup95,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,61,0,0
AT_rich_dup96,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.5
AT_rich_dup97,0,0,70,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
AT_rich_dup98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE2_dup12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9
CELE2_dup13,0,0,0,0,21,1,0,0,0,0,2,0,1,3,0,0,5,0
PALTTAA3_CE_dup3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0
HelitronY1A_CE_dup10,0,0,0,0,0,9,0,0,0,0,0,0,1,4,0,0,0,0
HelitronY4_CE_dup4,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.02,0,0,0,0
HelitronY1_CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
AT_rich_dup99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CER12-I_CE-int,0,2,20,0,0,58,0,0,0,0,4,0,4,4,0,0,10,165
(TAGTG)n,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup101,0,0,0,0,0,3,0,1,1,0,4,0,6,2,0,0,0,0
AT_rich_dup102,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
Chapaev-2_CE_dup3,0,1,6,20.5,12,2.67,1,0.5,3,0,9.67,9.24,10.67,23.33,0,2,0,0
(G)n_dup1,0,0.17,0,0,0.06,0.79,0,0,0,0,0,1,0,0,0,0,0.23,0.12
CERP4_dup1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.58,92,0,0,0
TIR9TA1A_CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAL8C_3_dup2,0,2,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0
PALTTTAAA2_dup1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTTAAA2_dup2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY4_CE_dup5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
AT_rich_dup103,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
AT_rich_dup104,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
HelitronY1_CE_dup1,0,0,0,0,0,1.77,0.08,0,0,0,0,0.4,0.52,1.35,0,0,0,9
CERP4_dup2,0.29,0,0,0,1.5,0,0,0,0,0,0,0,0,10.67,0,0,0,0
AT_rich_dup105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
HelitronY1_CE_dup2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
AT_rich_dup106,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0
LONGPAL3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
CELE2_dup14,0,0,0,0,20,0,1,2,9,0,1,4,15,12,0,0,1,0
CELE1_dup29,0,0,0,0,0,5,0,0,0,0,3,0,0,1,0,0,0,0
CELE2_dup15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AT_rich_dup107,0,0,49,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0
CELE1_dup30,0,0,0,0,0,12,0,0,4,2,0,0,4,1,0,0,0,28
CELE1_dup31,0,0,0,0,18,17,0,2,0,0,1.33,2,0,2,0,0,0,0
CELE2_dup16,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup108,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup109,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup110,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AT_rich_dup111,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
AT_rich_dup112,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AT_rich_dup113,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
(TTAGGC)n_dup5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
(A)n,11,19,11.67,6.5,46,23,8,4,3,2,6,8,10,48,7.46,10.96,12,27
TC4_dup2,0,0,0,2.07,0,1,0,0,0,0,0,0,0.07,0,0,20,0,0
TC4_dup3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0
AT_rich_dup114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE1_dup32,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,82,0,3
CELE14A_dup1,1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,4,4
(TTAGGC)n_dup6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PAL5A_CE_dup1,0.02,26.42,0,0,0,0.13,2,0,0,0,7.08,4.02,5.55,11.07,0,0.06,0,0.56
PAL5A_CE_dup2,0,0.44,0,0.04,1.7,0.41,0,1,1.11,0,0.02,2.23,1.66,0.44,0,0.3,0.03,11.27
NDNAX3_CE,0,0,10.38,49,0,1.35,0.11,0,0,0,0,0,2.44,4.71,13,0.02,0,0
CELE14B_dup2,0,0,0,0,0,13,0,0,0,0,0,0,0,7,0,0,0,0
CERP3_dup6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(TTA)n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTTAAA2_dup3,0,0,0,0,0,8,2,0,0,0,6,0,2,1,0,0,0,0
AT_rich_dup116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RC123,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0
CERP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
HelitronY2_CE,0,0,0,0,0,0,1.16,0,0,0,0.37,3,12,0,0,0,1,18
HelitronY1A_CE_dup11,0,0,0,0,0,0,0.16,0,0,0,0,0.03,0,0.02,0,0,0,6.17
HelitronY1A_CE_dup12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RC35_dup1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY1A_CE_dup13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
(C)n,0,0.29,0,0,0.24,0.15,0,0,0,0,0,0.07,0,0,0,0,0.19,1.62
PALTTAA1_CE,0,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,5,0
PALTTAA1_CE_dup1,0,0,1,54,0,0.44,0,0,0,0,0,0,0,0,0,0,0,12
HelitronY1A_CE_dup14,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0.33
TIR9TA1B_CE_dup1,0,0,34,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5
HelitronY1A_CE_dup15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67
HelitronY4_CE_dup6,0,0,0,0,0,0.1,0,0,0,0,0,0.06,0.06,0,0,0,0,6
HelitronY1A_CE_dup16,2,0,89,0,16,7,0,0,0,0,0,3,16,10,0,59,0,0.33
HAT3_CE_dup2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
RC35_dup2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY1A_CE_dup17,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0
Helitron1_CE_dup1,0,2.2,0,0,0,2,0,0,0,0,0,0,2,0.13,0,0,0,0
HelitronY4_CE_dup7,0,0,0,0,0,0,0,0,0,0,0.07,0,1.06,0,0,0,0,0
HelitronY4_CE_dup8,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0
RCD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY4_CE_dup9,0,0,0.02,0,6,0,0,0,0,0,0,0.33,0,0.67,0,0,0,0
Helitron2_CE,0,0,0,34,0,0,2,0.38,0,0,0.13,0.85,18.95,7.23,22,0,2.1,0
HelitronY1A_CE_dup18,0,0,0,0,0,0,0,0,0,0,6.5,4,4,6,0,0,0,0
PAL8C_3_dup3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE42_dup3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0.2,0
HelitronY1A_CE_dup19,0,0,0,0,0,6,0,0,0,2,0,2,0,4,0,0,0,0
CELE42_dup4,0,0,37,0,0,0,0,0,0,0,0,0,2,0,0,0,0.4,0
HelitronY1A_CE_dup20,0,0,0,0,0,0,0,0,6,0,2.67,2,0,0.22,0,0,0,0.25
AT_rich_dup118,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AT_rich_dup119,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,12
AT_rich_dup120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup121,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AT_rich_dup122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE1_dup33,0,0,0,0,1,9,0,0,0,0,0.33,0,2,0,0,0,0,0
CELE1_dup34,0,0,79,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
AT_rich_dup124,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
CELE1_dup35,0,0,0,0,0,5,0,2,0,0,2,0,1,0,0,0,0,6
AT_rich_dup125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup126,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
AT_rich_dup127,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
TIR9TA1C_CE_dup9,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0
CELE1_dup36,0,0,65,0,0,0,1,0,0,0,2,1,6,1,0,0,0,0
CELE12A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAT1_CE_dup2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AT_rich_dup128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CELE1_dup37,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0
CELE1_dup38,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
TIR9TA1C_CE_dup10,0,0,103,0,0,0,2,0,0,0,0,4,4,7,1,0,0,0
TIR9TA1C_CE_dup11,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,8,0
TIR9TA1C_CE_dup12,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,10,0
TIR9TA1C_CE_dup13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
MINISAT1_CE_dup7,0,0,0,0,0,0,0,0,6,0,0,0,2,1,0,0,0,0
LR9A_dup10,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0
CERP16_dup11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup2,19,0,29,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR9TA1B_CE_dup3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
IR3_CE,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AT_rich_dup129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
(CAT)n,0,0,0,0,0,9,0,1,1,0,2,9,7,13,0,0,0,0
AT_rich_dup130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HelitronY4_CE_dup10,0,0,0,0,0.02,2.5,0,0,0,0,0,0.04,0.08,0.07,0,0,0,0
CELE42_dup5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0.4,0
CELE42_dup6,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,0,0,0,0
AT_rich_dup131,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,1,2
CELE1_dup39,0,0,0,0,0,0,0,0,0,0,1,3,0,5,0,0,2,0
CELE2_dup17,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
Chapaev-2_CE_dup4,1,2,0,19.5,0,12.67,1,6.5,7,2,8,31.03,35.67,39,18,0,0,4
AT_rich_dup132,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0,4,0
Chapaev-2_CE_dup5,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0
CELE1_dup40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup133,0,0,0,0,0,0,0,0,0,0,1,6,4,2,0,0,0,0
PALTTAA3_CE_dup4,0,0,0,0,0,20,0,0,0,0,0,2,1,0,0,0,0,5
AT_rich_dup134,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
AT_rich_dup135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AT_rich_dup137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
CEMUDR1_dup2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AT_rich_dup138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
AT_rich_dup139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup140,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
LR9A_dup11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MINISAT1_CE_dup8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERP16_dup13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
LR9A_dup12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AT_rich_dup141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AT_rich_dup142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE1_dup41,0,0,0,0,0,0,1,0,0,0,0.33,0,3,3,0,0,0,0
CELE1_dup42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AT_rich_dup143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup144,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
HelitronY4_CE_dup11,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0.5
RC123_dup1,0.54,0,0,30,0,0,0.02,0,0,0,1.5,1,5.5,3,0,0,0,12
AT_rich_dup145,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AT_rich_dup146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup147,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0
CELE45_dup2,0.65,3.49,0.06,7.75,11.21,19.44,0.26,4.61,5.17,0.17,6.05,11.06,4.15,5.64,2.16,2.82,6.23,7.82
Helitron2_CE_dup1,0.07,0,1.04,0,0,0.27,0,0.38,0,0,0.19,4.18,3.68,8.08,0,0,0.3,1.82
CELE1_dup43,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
CELE2_dup18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
AT_rich_dup148,0,0,0,0,0,0,1,0,1,0,1,5,0,6,0,0,0,0
AT_rich_dup149,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,3.4
AT_rich_dup150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup151,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CELE1_dup44,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,0,0,2
AT_rich_dup152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup153,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
AT_rich_dup154,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
AT_rich_dup155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AT_rich_dup156,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CELE2_dup19,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0
CELE2_dup20,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0
AT_rich_dup157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PALTTTAAA2_dup4,0,8,0,0,0,6,0,0,0,0,0,0,4,2,0,0,0,0
PALTTTAAA2_dup5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0
AT_rich_dup158,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1
AT_rich_dup159,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE1_dup45,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,15
CELE1_dup46,0,0,56,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0
AT_rich_dup160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup161,0,0,0,0,0,0,3,2,0,0,1,0,6,6,0,0,0,0
AT_rich_dup162,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
LR9A_dup13,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup163,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0
HelitronY4_CE_dup12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
AT_rich_dup164,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LINE2B_CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELE14A_dup2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,0,0,4,2
PALTTTAAA1_dup8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
CELETC2_dup2,0,0,0,0,0,0,0,0,0,0,2,0,0.67,6,0,0,0,0
PALTTTAAA1_dup9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AT_rich_dup166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
AT_rich_dup167,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AT_rich_dup168,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0
CELE7_dup2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CELE7_dup3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
PALTTAA1_CE_dup2,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0
PALTTTAAA1_dup10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIR21T5A_CE_dup2,0,0,4,0,0,0,1,0,0,0,0,0,0,0.12,0,0,0,0
AT_rich_dup169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup170,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AT_rich_dup171,1,0,0,0,17,0,0,0,1,0,0,10,4,2,0,0,0,26
PALTTTAAA1_dup11,0,0,0,23,4,1,0,0,2,0,0,1,4,8,0,0,0,0
CELE42_dup7,0.02,0,0,0,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0
AT_rich_dup172,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AT_rich_dup173,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
AT_rich_dup174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CELE2_dup21,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,5
HelitronY1_CE_dup3,1,0,0,0,0,0,2,3,1,0,7,20.29,7,12,0,0,0,0.33
AT_rich_dup177,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup178,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
AT_rich_dup179,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AT_rich_dup180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup181,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup183,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
AT_rich_dup184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup185,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
AT_rich_dup186,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AT_rich_dup187,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AT_rich_dup188,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AT_rich_dup189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup191,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,41,0,0
AT_rich_dup192,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,37,0,0
(CTG)n,5,4,0,1,10,61,8,14,16,7,38,73,112,89,261,20,3.5,68
AT_rich_dup193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
AT_rich_dup194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PALTTTAAA1_dup12,0,0,0,0,0,10,0,0,2,0,1,0,14,7,0,0,0,0
AT_rich_dup195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-rich_dup1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1
AT_rich_dup196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup197,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
AT_rich_dup198,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0
AT_rich_dup199,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
AT_rich_dup200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup201,0,0,29,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_rich_dup203,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CeRep5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
CELE2_dup22,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,5
AT_rich_dup204,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CELE14B_dup3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
CELE1_dup47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
