"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CELE12B",6.16837171938823,0.247865472235249,1.18613442874406,0.208969123759185,0.834472342147974,1
"CELE14A",66.5063521062662,0.26515889869207,0.548948577430378,0.483030486996206,0.629074089434594,1
"CELE14B",342.233882687077,0.283404507713441,0.343451883151235,0.825165100604927,0.409277863998828,1
"CELE4",87.0604219776946,0.416215454191475,0.469591568527598,0.886335024064671,0.375437021103373,1
"CELE42",180.257586952194,-0.104674740020923,0.434799728106702,-0.240742422900586,0.809754757027057,1
"CELE46A",165.067685448131,0.332441045775601,0.34057684843885,0.976111697842816,0.329009115060346,1
"CELE6",19.3584709437807,0.616703439052678,0.811845543789152,0.759631488736538,0.447474891414973,1
"CELE7",71.1329259191654,0.439227394482193,0.575141220694649,0.763686167288964,0.445054285983659,1
"CELETC2",30.5738773212389,-0.276858342970514,0.902453523107553,-0.306784045805668,0.759007752679123,1
"CER1",44.9825683725975,0.0887703867489205,0.829257939649725,0.10704797928907,0.914750916438342,1
"CER10-I_CE-int",86.7764534040371,-0.234727269521369,0.774484109052187,-0.303075643228662,0.761832215611938,1
"CER10-LTR_CE",0.911951065769443,-2.0323038542938,2.90667437289341,-0.699185252137744,0.484436265961789,1
"CER12-1-LTR_CE",3.76050557433382,-1.21526727264121,1.81756398228074,-0.668624204973652,0.503735228194977,1
"CER12-I_CE-int",13.2929527846988,-1.2619724963188,1.44856032983926,-0.871190843987029,0.38364995838644,1
"CER13-I_CE-int",6.78770869055365,1.23069679001481,1.50585374953648,0.817275110809153,0.413771226972665,1
"CER15-1-LTR_CE",0.199097992821635,-2.94540255818626,4.08913730843015,-0.720299255325575,0.471340763151314,1
"CER15-I_CE-int",11.468292945472,-0.46928458789151,0.786858178464421,-0.596403012303099,0.550906028598266,1
"CER16-1-LTR_CE",3.05967142536763,2.17122607618713,2.33228804929491,0.930942503797304,0.351883306572925,1
"CER16-2-I_CE-int",19.317716337796,-1.07704387396867,1.15152021098665,-0.93532346518333,0.349621625995106,1
"CER16-I_CE-int",5.28100220523502,-0.224086452065946,1.83944912279965,-0.1218225876913,0.903039524794098,1
"CER17-I_CE-int",7.61325426678345,-0.532609652023976,1.39624231974795,-0.381459324424519,0.702862447997138,1
"CER17-LTR_CE",0.553847992277058,0.12158330781839,4.03587209264916,0.0301256593438229,0.975966836818171,1
"CER2-1-LTR_CE",0.123414219068381,1.90390389581596,4.13743149353458,0.460165660456524,0.645397317172831,1
"CER2-LTR_CE",3.16074993790521,-1.77408364786161,2.1235825416265,-0.835420151129514,0.403481187810442,1
"CER3-I_CE-int",9.27284090796445,-1.41201404219357,1.55167681870467,-0.909992354833469,0.362826541675608,1
"CER3-LTR_CE",0.23395473253213,-2.97587232642894,4.08868639658497,-0.727830906502025,0.46671710268667,1
"CER4-I_CE-int",1.04677419809007,-0.129901000243928,2.61614041047511,-0.0496536805607989,0.960398368452928,1
"CER5-LTR_CE",0.875877984686474,-1.70456733702433,3.76261725610101,-0.453027034376246,0.650529274781712,1
"CER6-I_CE-int",5.31069127815036,-2.15475964001636,2.10828613085407,-1.02204326466041,0.30676042385231,1
"CER6-LTR_CE",0.532937671890586,0,4.16457761026507,0,1,1
"CER7-LTR_CE",2.08062347400708,-0.839692570433063,2.13749837947182,-0.392838927269995,0.694438451438021,1
"CER8-I_CE-int",18.648809470687,0.392283150595406,1.09705813638492,0.35757735856012,0.720659624714225,1
"CER8-LTR_CE",2.5323068724514,0.038975011088267,2.11964968988602,0.0183874775507659,0.985329742222182,1
"CER9-LTR_CE",18.5169210337821,0.603238185913367,1.19145780460808,0.506302601384861,0.612644237099173,1
"CERP16",73.5931899105779,0.162251197455811,0.455137389815878,0.356488394683302,0.721474841700118,1
"CERP3",148.309503523805,-0.248818963001098,0.444288570419669,-0.560039081730296,0.575452780670707,1
"CERP4",57.2325935442286,0.184849913548421,0.39237581195757,0.471104252390587,0.637566288579041,1
"CT-rich",2590.77808562934,0.123183983411811,0.34825375624538,0.353719037347627,0.723549454073101,1
"CeRep1A",46.6502896309853,0.861042243304102,0.89626401566117,0.960701565898431,0.336702243663134,1
"CeRep3",21.7988070585894,0.276471837696768,1.01055517417086,0.273584109767789,0.784404246824794,1
"CeRep4",21.0438222557538,0.294979417819622,0.975310520518137,0.302446668639352,0.762311583018133,1
"CeRep5",106.243051945039,0.13118176709088,0.349845251305314,0.37497083811035,0.707682154767563,1
"CeRep53",85.1986860534934,-0.270608768414293,0.70002928794514,-0.386567780911904,0.699076214149231,1
"CeRep55",237.067060365576,-0.812972356640995,0.800343215771927,-1.01577965630269,0.309734325752374,1
"CeRep56",5.61903845366029,-0.648916705358597,1.17515155097864,-0.552198314181854,0.580812489260604,1
"CeRep57",0.0680326723265963,0,4.1645776102693,0,1,1
"CeRep58",0.381599997845345,-1.7577954320729,4.11635298552288,-0.427027380366802,0.669359384966605,1
"DNA-3-1_CE",14.531787107133,-0.683455302778113,0.846168916017511,-0.807705518178087,0.419260126210247,1
"GA-rich",2314.48541238717,0.214739343229171,0.345688109638833,0.621193894847949,0.534472055895831,1
"GC_rich",18.3812315293868,-0.0127732479986084,0.878550060831628,-0.0145390098619051,0.988399957178202,1
"HAT1_CE",83.2505928754273,-0.14201601715114,0.395027686871912,-0.359509021445348,0.719214330176919,1
"HAT2_CE",14.1202126451343,0.250778057971873,1.06008078887146,0.236565043536772,0.81299424169141,1
"HAT4_CE",10.9097315155877,0.740997028946645,1.22806600947752,0.603385341853002,0.546252371223413,1
"HATN1_CE",2.08207544179784,-1.05805612469053,2.3963786133899,-0.441522937476817,0.658834459658534,1
"Helitron2_CE",105.101557615953,0.182867299058672,0.665545858661737,0.274762883246508,0.783498415790046,1
"HelitronY1A_CE",215.057003251933,-0.0306499806011382,0.364798779316812,-0.0840188683156751,0.933041430063484,1
"HelitronY1_CE",81.1033123415007,-0.246810480515456,0.56860886998897,-0.434060201206928,0.66424472523554,1
"HelitronY3_CE",18.7619171974784,-0.103059869096958,0.964988270683247,-0.106799089924676,0.914948369481853,1
"HelitronY4_CE",129.255552277536,-0.0928216064840132,0.482846966616835,-0.192238147697989,0.847555665584795,1
"IR1_CE",7.55603944138027,0.364697156863059,1.11708283262967,0.326472797012325,0.744066667631668,1
"IR3_CE",28.0903967857326,-0.15343891577429,0.501353628258666,-0.306049277647045,0.759567126544521,1
"IR4",20.9388740910245,0.407619968198013,0.858024983846897,0.475067714660798,0.634738709435269,1
"LINE2A_CE",24.4592164546612,0.511750111425811,0.772541228226943,0.662424337663282,0.507699310453132,1
"LINE2D_CE",18.1840717982119,0.275474310703147,1.17867457730111,0.233715323981891,0.815205990375299,1
"LINE2E_CE",22.2398738760756,-0.187281725753684,1.10259621913126,-0.169855222160334,0.865123996849604,1
"LINE2F_CE",12.7248575359411,-0.830764601287756,1.18588177835217,-0.700545886152445,0.483586459392588,1
