"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CELE14B",342.233882687077,-0.429215482762016,0.289403931350791,-1.48310176976054,0.138047373894975,0.345118434737437
"(C)n",107.105834979255,-1.23165789609212,0.83511873412846,-1.47482968080879,0.140258339389308,0.347030942818907
"CELE1",161.429292622619,-0.360989648291064,0.246736278644791,-1.46305865628603,0.14345132947616,0.351309378308963
"LINE2D_CE",18.1840717982119,-1.46952765576678,1.00989077729457,-1.45513523720213,0.145631825676491,0.353046850124826
"(CCTAA)n",3.62204555172505,-2.71588602612127,1.88897594742929,-1.43775574793174,0.150503369260521,0.357969806782258
"CER9-I_CE-int",62.8957207934,1.16865995176311,0.814066583389349,1.43558275896477,0.151121103596334,0.357969806782258
"RC123",44.7333943319234,-0.781978013192411,0.546065166086787,-1.43202324879322,0.15213716788246,0.357969806782258
"GC_rich",18.3812315293868,1.04766665570492,0.736967065002227,1.42159223316411,0.155144660813079,0.361502122282903
"(TTTA)n",2.94478819089182,-1.88967613644884,1.34678537902448,-1.40310116658498,0.160586673360059,0.370584630830906
"PAL8C_5",18.2068963911087,-1.08239169355206,0.782919929251667,-1.38250624758861,0.166816313502439,0.381294430862719
"CERP3",148.309503523805,0.510988591068698,0.374104239660831,1.3658989578198,0.171970679911065,0.389367577157127
"CER9-LTR_CE",18.5169210337821,-1.37917518489865,1.01518517220257,-1.35854543847046,0.174290674697176,0.390932354460954
"CER12-1-LTR_CE",3.76050557433382,2.05436404727357,1.53915758436349,1.33473275780475,0.181963828171666,0.404364062603702
"MAR_CE",43.081787272448,-0.872929122832645,0.6597767158442,-1.32306748915156,0.185812935109375,0.409129398405962
"(CA)n",69.3620173922921,0.781398981670769,0.60107144163362,1.30001016110006,0.1935974866074,0.414851757015857
"(CACCAT)n",29.6728357286154,0.604459378902205,0.464771311945985,1.30055225734857,0.19341175798105,0.414851757015857
"LINE2H_CE",14.1358980094483,-1.34046735011551,1.02580451503598,-1.30674736800948,0.19129852556334,0.414851757015857
"(CCA)n",431.78391708327,0.342846292027246,0.267176894629897,1.28321834304635,0.19941559131682,0.41512358178648
"CELE46B",98.7186556408622,-0.402001687793451,0.314132141859129,-1.27972160191658,0.200643064530132,0.41512358178648
"CER15-1-I_CE-int",12.4778192298251,-1.4703311166537,1.1359822469058,-1.29432578780048,0.195552912608428,0.41512358178648
"CeRep56",5.61903845366029,1.27793460504978,0.99839432752392,1.27998984952082,0.200548705803437,0.41512358178648
"CeRep3",21.7988070585894,-1.09819503332888,0.863082620967199,-1.27241008757447,0.203227451780862,0.416876824165871
